30,72,41,-0.0086155
30,73,38,-0.011261
30,73,39,-0.0085823
31,58,53,0.33754
31,58,54,0.31975
31,58,55,0.33467
31,58,56,0.33984
31,59,53,0.33754
31,59,54,0.32491
31,59,55,0.3186
31,59,56,0.33123
31,60,53,0.32491
31,60,54,0.34156
31,60,55,0.3341
31,60,56,0.32606
31,70,41,0.0047762
31,70,42,0.0064343
31,70,43,-0.0088376
31,70,44,-0.0112
31,71,39,-0.016768
31,71,40,-0.011078
31,71,41,-0.011689
31,71,42,-0.011608
31,71,43,-0.013797
31,71,44,-0.010374
31,72,39,-0.00024497
31,72,40,-0.0093813
31,72,41,-0.0095482
31,72,42,-0.0071961
31,72,43,-0.011114
31,72,44,-0.0093985
31,72,45,0.0069587
31,73,37,-0.0072183
31,73,38,-0.0012046
31,73,39,0.010661
31,73,40,0.014587
31,73,41,0.026971
31,73,42,0.0095001
31,74,38,-0.010105
31,74,39,0.0051059
31,74,40,0.01228
31,75,36,0.35591
31,75,37,0.37084
31,75,38,0.37141
31,76,36,0.37773
31,76,37,0.36452
31,76,38,0.37428
31,77,36,0.37084
31,77,37,0.35993
31,77,38,0.376
32,57,50,0.36912
32,57,51,0.32836
32,57,52,0.31056
32,57,53,0.31515
32,58,51,0.28071
32,58,53,0.33812
32,58,54,0.33525
32,58,55,0.3209
32,58,56,0.32377
32,59,53,0.33984
32,59,54,0.32549
32,59,55,0.31917
32,59,56,0.31975
32,60,48,0.00042896
32,60,49,0.0012403
32,60,50,0.35189
32,60,53,0.33238
32,60,54,0.32606
32,60,55,0.32721
32,60,56,0.32893
32,61,48,0.37428
32,61,49,0.36854
32,61,50,0.28703
32,62,48,-0.0013044
32,62,49,0.32319
32,62,50,0.20666
32,65,48,0.37543
32,65,49,0.31171
32,65,50,0.31114
32,66,47,0.0052436
32,66,48,-0.014206
32,66,49,0.32664
32,66,50,0.32491
32,66,51,0.3473
32,67,47,-0.0058468
32,67,48,0.3783
32,67,49,0.36223
32,67,50,0.34788
32,67,51,0.34788
32,70,41,-0.010123
32,70,42,-0.0096869
32,70,43,-0.0091786
32,70,44,-0.015912
32,71,39,-0.013518
32,71,40,-0.0046092
32,71,41,-0.0029967
32,71,42,0.0074225
32,71,43,0.016087
32,71,44,-0.0072994
32,72,38,-0.010822
32,72,39,-0.0042976
32,72,40,0.0033994
32,72,41,-0.0074612
32,72,42,-0.00012285
32,72,43,0.011272
32,72,44,0.011148
32,72,45,0.011238
32,73,37,-0.013305
32,73,38,-0.012509
32,73,39,-0.0023884
32,73,40,0.0029281
32,73,41,-0.0070744
32,74,37,0.37486
32,74,38,0.37773
32,74,39,0.34501
32,74,40,0.35304
32,74,41,0.0010684
32,75,29,0.35821
32,75,30,-0.00073792
32,75,31,0.024511
32,75,32,0.0044164
32,75,36,0.37141
32,76,29,0.34271
32,76,30,0.00055679
32,76,31,0.0034504
32,76,34,-0.0085791
32,76,35,0.35993
32,76,36,0.36051
32,77,30,0.004932
32,77,31,0.36165
33,57,50,0.35993
33,57,51,0.36567
33,57,52,0.37256
33,57,53,0.34788
33,58,50,0.0094417
33,58,51,0.014916
33,58,52,0.35075
33,58,53,0.34615
33,59,48,0.3496
33,59,49,0.35763
33,59,50,-0.00038696
33,59,51,0.017147
33,59,52,0.33869
33,59,53,0.33582
33,59,54,0.32893
33,59,55,0.34214
33,59,56,0.3318
33,60,48,0.3318
33,60,49,0.35649
33,60,50,0.34501
33,60,53,0.33008
33,60,54,0.33582
33,60,55,0.33295
33,60,56,0.32377
33,61,48,0.35878
33,61,49,0.33812
33,61,50,0.25431
33,61,53,0.33984
33,61,54,0.34845
33,61,55,0.32836
33,61,56,0.30941
33,62,47,0.0046622
33,62,48,0.0069011
33,62,49,0.35017
33,62,50,0.26062
33,63,47,-0.0015648
33,63,48,0.014193
33,64,47,-0.015906
33,64,48,0.0091029
33,65,48,-0.004534
33,65,49,0.00084792
33,65,50,0.33352
33,66,47,-0.00071572
33,66,48,0.0030881
33,66,49,-0.0039907
33,66,50,0.33582
33,66,51,0.33869
33,67,45,-0.0070101
33,67,46,-0.005278
33,67,47,-0.0083229
33,67,48,0.36739
33,67,49,0.35706
33,67,50,0.35878
33,67,51,0.35362
33,68,45,-0.012665
33,68,46,-0.0027086
33,68,47,0.37256
33,69,45,-0.016242
33,69,46,0.37715
33,69,47,0.35362
33,70,41,-0.0083406
33,70,42,-0.0039454
33,70,43,-0.010934
33,70,44,-0.0062247
33,70,45,-0.012674
33,70,46,0.33927
33,71,39,-0.0031389
33,71,40,0.0041054
33,71,41,-0.010596
33,71,42,-0.013313
33,71,43,0.0023725
33,71,44,0.010683
33,72,37,-0.00088889
33,72,38,-0.0035767
33,72,39,-0.0034957
33,72,40,0.00022599
33,72,41,-0.00026819
33,72,42,0.35649
33,72,43,0.0059055
33,72,44,0.35649
33,72,45,0.35649
33,73,37,0.0065291
33,73,38,0.31343
33,73,39,0.30195
33,73,40,0.36912
33,74,34,0.0014533
33,74,35,0.37141
33,74,36,0.36395
33,74,37,0.3628
33,74,38,0.33697
33,74,39,0.33295
33,74,40,0.35878
33,75,29,0.31171
33,75,30,0.32721
33,75,31,0.36625
33,75,32,-0.0083484
33,75,34,0.0031081
33,75,35,0.0082877
33,75,36,0.3783
33,75,37,0.35821
33,75,38,0.36739
33,76,29,0.32951
33,76,30,0.34673
33,76,31,0.34615
33,76,32,-0.020309
33,76,34,0.0029961
33,76,35,-0.010156
33,76,36,0.00070021
33,76,37,0.36625
33,76,38,0.34501
33,77,29,0.35993
33,77,30,0.35591
33,77,31,0.36625
33,77,32,-0.011417
33,78,29,-0.0023842
33,78,30,0.35591
33,78,31,0.022975
33,78,32,0.018646
34,57,50,-0.0093057
34,57,51,-0.01474
34,57,52,0.32204
34,57,53,0.30654
34,58,50,-0.014248
34,58,51,-0.015776
34,58,52,0.32549
34,58,53,0.32204
34,59,48,0.376
34,59,49,0.3496
34,59,50,-0.015262
34,59,51,0.00072356
34,59,52,0.32434
34,59,53,0.31515
34,59,54,0.30712
34,59,55,0.29334
34,59,56,0.29564
34,60,48,0.36108
34,60,49,0.3031
34,60,50,0.36625
34,60,53,0.32893
34,60,54,0.32377
34,60,55,0.30023
34,60,56,0.3054
34,61,48,-0.0081522
34,61,49,0.36567
34,61,50,0.3163
34,61,53,0.33065
34,61,54,0.33869
34,61,55,0.30999
34,61,56,0.29392
34,62,47,0.0095894
34,62,48,-0.0060459
34,62,49,-0.013257
34,62,50,0.3163
34,63,47,0.010892
34,63,48,6.3874e-05
34,64,47,-0.0056251
34,64,48,0.0052333
34,65,46,0.012649
34,65,47,0.0020024
34,65,48,0.3783
34,65,49,0.33065
34,65,50,0.35534
34,65,51,0.36567
34,65,52,0.34156
34,65,53,0.33927
34,66,46,-0.00082004
34,66,47,-0.0079967
34,66,48,0.35649
34,66,49,0.32721
34,66,50,0.35304
34,66,51,0.35591
34,66,52,0.33295
34,67,45,0.00796
34,67,46,-0.011578
34,67,47,0.33927
34,67,48,0.34501
34,67,49,0.34214
34,67,50,0.32664
34,67,51,0.33352
34,68,45,0.0055885
34,68,46,0.37256
34,69,45,0.37773
34,69,46,0.36223
34,70,41,-0.016856
34,70,42,-0.014048
34,70,43,0.0025619
34,70,44,0.35993
34,70,45,0.33754
34,70,46,0.35304
34,71,39,-0.0026704
34,71,40,0.0086908
34,71,41,0.34615
34,71,42,0.32951
34,71,43,0.35763
34,71,44,0.35706
34,71,45,0.34156
34,72,37,0.01945
34,72,38,0.33984
34,72,39,0.29908
34,72,40,0.29908
34,72,41,0.29966
34,72,42,0.31688
34,72,43,0.34041
34,72,44,0.35476
34,72,45,0.37084
34,73,37,0.34845
34,73,38,0.29966
34,73,39,0.31056
34,73,40,0.3496
34,74,34,0.0029878
34,74,35,-0.00048908
34,74,36,0.00047349
34,74,37,0.0062945
34,74,40,0.36682
34,75,29,0.31056
34,75,32,0.007834
34,75,34,-0.011097
34,75,35,0.0034406
34,75,36,0.016848
34,75,37,0.0039531
34,75,38,0.37026
34,76,29,0.33352
34,76,30,0.36969
34,76,31,0.0048914
34,76,32,0.016321
34,76,34,-0.0032578
34,76,35,0.012033
34,76,36,-0.0066954
34,76,37,-0.01995
34,76,38,-0.013023
34,77,29,0.3054
34,77,30,0.3341
34,77,31,0.0056527
34,77,32,0.030435
34,78,29,0.32606
34,78,30,0.37543
34,78,31,0.0045356
34,78,32,-0.012168
34,79,30,0.37887
34,79,31,-0.0097934
35,57,50,0.0063613
35,57,51,0.31228
35,57,52,0.34845
35,57,53,0.33525
35,58,50,0.012458
35,58,51,0.31573
35,58,52,0.3496
35,58,53,0.34386
35,59,48,0.33697
35,59,49,0.021087
35,59,50,0.36912
35,59,51,0.31458
35,59,52,0.33812
35,59,53,0.33008
35,59,54,0.32204
35,59,55,0.3031
35,59,56,0.29449
35,60,48,0.35419
35,60,49,0.32434
35,60,50,0.34328
35,60,53,0.34558
35,60,54,0.30827
35,60,55,0.28129
35,60,56,0.31114
35,61,48,-0.014387
35,61,49,0.32721
35,61,50,0.32664
35,61,53,0.33467
35,61,54,0.31803
35,61,55,0.30425
35,61,56,0.33525
35,62,46,-0.0042759
35,62,47,-0.011452
35,62,48,-0.012222
35,62,49,0.37084
35,62,50,0.31745
35,63,45,-0.020654
35,63,46,-0.0027119
35,63,47,-0.0031352
35,63,48,0.35993
35,63,50,0.32377
35,63,51,0.34615
35,63,52,0.34099
35,63,53,0.33927
35,64,45,-0.020929
35,64,46,0.00018534
35,64,47,-0.023569
35,64,48,0.34156
35,64,50,0.33869
35,64,51,0.34328
35,64,52,0.32606
35,64,53,0.34041
35,65,43,-0.0078667
35,65,44,0.003772
35,65,45,-0.0090762
35,65,46,-0.0094159
35,65,47,0.013837
35,65,48,0.36338
35,65,49,0.3186
35,65,50,0.33295
35,65,51,0.33869
35,65,52,0.31573
35,65,53,0.33812
35,66,43,-0.0091062
35,66,44,0.0062579
35,66,47,0.35075
35,66,48,0.3163
35,66,49,0.31917
35,66,50,0.35247
35,66,51,0.34328
35,66,52,0.31343
35,67,43,0.00025844
35,67,44,0.018824
35,67,45,0.023348
35,67,46,0.36165
35,67,47,0.30138
35,67,48,0.32893
35,68,43,-0.010649
35,68,44,0.0097637
35,68,45,0.36625
35,68,46,0.32836
35,69,45,0.34328
35,69,46,0.33582
35,69,47,0.34443
35,70,27,0.25775
35,70,28,0.34156
35,70,29,0.32204
35,70,30,0.30195
35,70,41,0.004571
35,70,45,0.32491
35,70,46,0.34328
35,70,47,0.34902
35,71,27,0.29334
35,71,28,0.31573
35,71,29,0.28243
35,71,30,0.31573
35,71,38,-0.014192
35,71,39,-0.007974
35,71,40,0.28301
35,71,41,0.29908
35,71,42,0.32721
35,71,43,0.33065
35,71,44,0.32606
35,71,45,0.32147
35,71,46,0.33639
35,72,27,0.26177
35,72,28,0.2876
35,72,29,0.26808
35,72,30,0.36165
35,72,37,0.013189
35,72,38,0.32377
35,72,39,0.29392
35,72,40,0.30425
35,72,41,0.32434
35,72,42,0.31114
35,72,43,0.31171
35,73,37,0.37658
35,73,38,0.37887
35,73,39,0.37715
35,73,40,0.37141
35,73,41,0.35706
35,73,42,0.3473
35,74,32,-0.0038461
35,74,33,0.014209
35,74,34,0.0022629
35,74,35,0.0097243
35,74,36,0.0071642
35,74,37,0.37371
35,74,38,0.37428
35,74,39,0.35534
35,74,40,0.34443
35,74,41,0.35419
35,75,30,-0.0011938
35,75,31,0.029841
35,75,32,0.035289
35,75,33,0.014023
35,75,34,0.0042872
35,75,35,0.022088
35,75,36,0.017445
35,75,37,-0.0025176
35,75,38,-0.016382
35,75,39,-0.006167
35,76,29,0.30769
35,76,30,0.0053231
35,76,31,0.0136
35,76,32,0.03102
35,76,33,0.0099621
35,76,34,-0.0095507
35,76,35,0.021255
35,76,36,0.0060608
35,76,37,-0.024123
35,76,38,-0.014755
35,77,29,0.31343
35,77,30,-0.004693
35,77,31,-0.011604
35,77,32,0.0086473
35,77,34,-0.0077803
35,78,29,0.31917
35,78,30,-0.0014163
35,78,31,-0.014681
35,78,32,-0.0033025
35,79,30,-0.0037802
35,79,31,-0.015219
36,57,50,0.32377
36,57,51,0.31803
36,57,52,0.30482
36,57,53,0.28358
36,58,50,0.31171
36,58,51,0.32204
36,58,52,0.32204
36,58,53,0.29621
36,59,49,0.37428
36,59,50,0.30597
36,59,51,0.32836
36,59,52,0.32377
36,59,53,0.27612
36,59,54,0.29564
36,59,55,0.3163
36,59,56,0.29966
36,60,48,0.019678
36,60,49,0.32434
36,60,50,0.30999
36,60,53,0.2853
36,60,54,0.29966
36,60,55,0.28875
36,60,56,0.30999
36,61,47,-0.0024846
36,61,48,0.376
36,61,49,0.28875
36,61,50,0.31401
36,61,53,0.29449
36,61,54,0.28473
36,61,55,0.32204
36,61,56,0.36338
36,62,47,-0.0175
36,62,48,0.34558
36,62,49,0.32606
36,62,50,0.32032
36,63,45,-0.0066137
36,63,46,-0.0088407
36,63,47,-0.00084694
36,63,48,0.35189
36,63,50,0.30195
36,63,51,0.33639
36,63,52,0.30999
36,63,53,0.29104
36,64,45,-0.0047885
36,64,46,-0.023762
36,64,47,0.37199
36,64,48,0.3473
36,64,50,0.30597
36,64,51,0.31401
36,64,52,0.2876
36,64,53,0.32951
36,65,43,-0.0014434
36,65,44,0.00049728
36,65,45,-0.00082988
36,65,46,-0.0003968
36,65,47,0.31745
36,65,48,0.3163
36,65,49,0.32606
36,65,50,0.30597
36,65,51,0.30425
36,65,52,0.3031
36,65,53,0.37199
36,66,43,-0.0070872
36,66,44,-0.017242
36,66,45,0.37371
36,66,46,0.36969
36,66,47,0.3186
36,66,48,0.2876
36,66,49,0.30827
36,66,50,0.3209
36,66,51,0.31171
36,66,52,0.31803
36,66,53,0.003415
36,67,43,-0.00044365
36,67,44,-0.011027
36,67,45,0.33984
36,67,46,0.30597
36,67,47,0.31056
36,67,48,0.31056
36,68,43,0.016359
36,68,44,0.36682
36,68,45,0.32491
36,69,45,0.34501
36,69,46,0.35763
36,70,39,0.37658
36,70,40,0.31515
36,70,41,0.35362
36,70,42,0.34673
36,70,43,0.3054
36,70,45,0.35591
36,70,46,0.34902
36,71,27,0.26808
36,71,28,0.28473
36,71,37,0.32606
36,71,38,0.32606
36,71,39,0.31401
36,71,40,0.27268
36,71,41,0.29506
36,71,42,0.33697
36,71,43,0.31917
36,71,44,0.31114
36,71,45,0.34845
36,71,46,0.35419
36,72,27,0.21183
36,72,28,0.23766
36,72,29,0.26349
36,72,30,0.0057624
36,72,37,0.35189
36,72,39,0.34788
36,72,40,0.35878
36,72,41,0.33008
36,72,42,0.31803
36,72,43,0.32721
36,72,45,0.37773
36,72,46,0.36567
36,73,37,0.37313
36,73,38,0.36625
36,73,39,0.35591
36,73,40,0.35132
36,73,41,0.35017
36,73,42,0.34558
36,73,43,0.37543
36,74,32,0.030067
36,74,33,-0.0025737
36,74,34,-0.0053994
36,74,35,0.03109
36,74,36,0.024095
36,74,37,-0.0098122
36,74,38,0.3651
36,74,39,0.36223
36,74,40,0.0012991
36,74,41,-0.0013895
36,75,30,0.01731
36,75,31,0.019727
36,75,32,0.03069
36,75,33,0.021897
36,75,34,0.013046
36,75,35,0.035438
36,75,36,0.0086442
36,75,37,-0.016036
36,75,38,-0.0085923
36,75,39,-0.010475
36,75,40,-0.011221
36,76,29,0.34271
36,76,30,0.020935
36,76,31,-0.0028808
36,76,32,0.0095587
36,76,33,0.033962
36,76,34,0.019645
36,76,35,0.017742
36,76,36,0.0015635
36,76,37,-0.010491
36,76,38,0.0070909
36,76,39,0.010571
36,77,29,0.37084
36,77,30,-0.016074
36,77,31,-0.017159
36,77,32,0.017264
36,77,33,0.035735
36,77,34,0.018709
36,78,29,0.36567
36,78,30,-0.021191
36,78,31,0.0098367
36,78,32,0.033993
37,57,50,0.27727
37,57,51,0.29908
37,57,52,0.28817
37,57,53,0.29162
37,57,54,0.29621
37,57,55,0.27268
37,58,50,0.27669
37,58,51,0.29851
37,58,52,0.30425
37,58,53,0.30425
37,58,54,0.28875
37,58,55,0.29449
37,58,56,0.31171
37,59,49,0.30654
37,59,50,0.30195
37,59,51,0.32377
37,59,52,0.30827
37,59,53,0.28817
37,59,54,0.28301
37,59,55,0.30253
37,59,56,0.30367
37,60,48,0.36223
37,60,49,0.31056
37,60,50,0.31114
37,60,51,0.3163
37,60,52,0.30999
37,60,53,0.28932
37,60,54,0.26808
37,60,55,0.26177
37,60,56,0.31458
37,61,47,-0.01089
37,61,48,0.31917
37,61,49,0.30999
37,61,50,0.29736
37,61,51,0.29047
37,61,52,0.32032
37,61,53,0.30941
37,62,46,0.0040996
37,62,47,0.0031836
37,62,48,0.32319
37,62,49,0.31114
37,62,50,0.29162
37,62,51,0.28645
37,62,52,0.29277
37,62,53,0.29449
37,63,45,-0.006601
37,63,46,-0.013018
37,63,47,0.01397
37,63,48,0.31688
37,63,50,0.28473
37,63,51,0.31343
37,63,52,0.32319
37,63,53,0.34443
37,64,27,0.03961
37,64,28,0.06946
37,64,29,0.066016
37,64,45,0.00066776
37,64,46,-0.028666
37,64,47,0.34386
37,64,48,0.30195
37,64,49,0.29277
37,64,50,0.31228
37,64,51,0.35075
37,64,52,0.31515
37,64,53,0.34328
37,65,27,0.065442
37,65,28,0.085534
37,65,29,0.11194
37,65,45,0.00060846
37,65,46,0.34845
37,65,47,0.3186
37,65,48,0.32721
37,65,49,0.32377
37,65,50,0.32147
37,65,51,0.33754
37,65,52,0.29392
37,65,53,0.34443
37,66,27,0.1659
37,66,28,0.20207
37,66,29,0.30195
37,66,43,-0.028201
37,66,44,-0.033556
37,66,45,-0.0074912
37,66,46,0.32377
37,66,47,0.32664
37,66,48,0.3163
37,66,49,0.3318
37,66,50,0.34902
37,66,51,0.33467
37,66,52,0.30769
37,66,53,-0.0098261
37,67,27,0.24627
37,67,28,0.23134
37,67,29,0.30769
37,67,43,-0.010659
37,67,44,-0.026927
37,67,45,0.33754
37,67,46,0.32893
37,67,47,0.33812
37,67,48,0.35419
37,67,49,-0.0065027
37,67,50,0.37486
37,67,51,0.33984
37,68,27,0.27899
37,68,28,0.17451
37,68,29,0.16188
37,68,43,0.00085796
37,68,44,0.33984
37,68,45,0.30999
37,68,47,0.35075
37,68,48,-0.00015297
37,69,27,0.27956
37,69,28,0.25201
37,69,29,0.23938
37,69,30,0.36625
37,69,41,-0.010076
37,69,42,0.001226
37,69,43,0.3496
37,69,44,0.32893
37,69,45,0.30654
37,70,27,0.24282
37,70,28,0.21642
37,70,29,0.23651
37,70,30,0.34558
37,70,31,0.02176
37,70,39,0.34271
37,70,40,0.2744
37,70,41,0.27382
37,70,42,0.29736
37,70,43,0.30597
37,70,44,0.32664
37,70,45,0.35075
37,70,46,0.0034127
37,71,27,0.3163
37,71,28,0.32951
37,71,29,0.29104
37,71,30,0.35247
37,71,31,0.019964
37,71,32,3.306e-05
37,71,37,0.32262
37,71,38,0.33812
37,71,39,0.32147
37,71,40,0.31401
37,71,41,0.33927
37,71,42,0.34558
37,71,43,0.31688
37,71,44,0.32664
37,71,45,-0.0024889
37,71,46,-0.0036733
37,72,27,0.30999
37,72,28,0.34328
37,72,29,0.35247
37,72,30,0.016416
37,72,31,0.016957
37,72,32,-0.00011999
37,72,37,0.31917
37,72,38,0.33812
37,72,39,0.36797
37,72,40,0.35878
37,72,41,0.34615
37,72,42,0.32606
37,72,43,0.3651
37,72,44,-0.0021559
37,72,45,-0.0045627
37,72,46,-0.0087261
37,73,27,0.33697
37,73,28,0.35763
37,73,29,0.37486
37,73,30,-0.0011219
37,73,31,0.034002
37,73,32,0.018389
37,73,33,-0.012009
37,73,34,-0.0095339
37,73,35,0.0050696
37,73,36,0.0053615
37,73,37,-0.011196
37,73,38,0.34214
37,73,39,0.32893
37,73,40,0.31745
37,73,41,0.33065
37,73,42,0.0012052
37,73,43,0.00085122
37,73,44,-0.003009
37,73,45,0.0070837
37,74,27,0.29449
37,74,28,0.34386
37,74,29,0.0034803
37,74,30,0.0034137
37,74,31,0.049176
37,74,32,0.023086
37,74,33,-0.035502
37,74,34,-0.007034
37,74,35,0.018025
37,74,36,0.0064811
37,74,37,-0.009363
37,74,38,-0.014513
37,74,39,-0.016806
37,74,40,-0.0071997
37,74,41,-0.0079518
37,74,42,-0.019679
37,74,43,-0.00044965
37,74,44,0.0034259
37,75,29,0.017477
37,75,30,0.032467
37,75,31,0.032556
37,75,32,0.024444
37,75,33,0.0054177
37,75,34,0.002622
37,75,35,0.0070829
37,75,36,-0.0034277
37,75,37,-0.006874
37,75,38,0.004234
37,75,39,0.0030944
37,75,40,-0.010071
37,76,29,0.36682
37,76,30,0.010984
37,76,31,0.029211
37,76,32,0.023952
37,76,33,0.024297
37,76,34,0.0054487
37,76,35,-0.0087067
37,76,36,-0.0040773
37,76,37,0.0046015
37,76,38,0.013103
37,76,39,0.011163
37,76,40,0.0014228
37,77,29,0.37428
37,77,30,-0.0050759
37,77,31,-0.015944
37,77,32,0.0082633
37,77,33,0.029906
37,77,34,0.015463
37,77,35,-0.00058438
37,77,36,0.006921
37,77,37,-0.0032596
37,77,38,-0.0060773
37,78,29,0.00074372
37,78,30,-0.0050148
37,78,31,0.0067993
37,78,32,0.020537
37,78,33,-0.00026146
37,78,34,-0.0022066
37,78,35,0.0012004
37,78,36,-0.011916
37,78,37,0.0051669
37,78,38,-0.00071311
37,79,31,0.016909
38,57,50,0.28186
38,57,51,0.27956
38,57,52,0.3186
38,57,53,0.37084
38,57,54,0.30941
38,57,55,0.24971
38,58,50,0.27784
38,58,51,0.28703
38,58,52,0.33467
38,58,53,0.37658
38,58,54,0.30941
38,58,55,0.28243
38,58,56,0.29104
38,59,50,0.3031
38,59,51,0.32204
38,59,52,0.3783
38,59,53,-0.0078141
38,59,54,0.30769
38,59,55,0.31458
38,59,56,0.35362
38,60,48,0.27727
38,60,49,0.29851
38,60,50,0.30482
38,60,51,0.33582
38,60,52,-0.015719
38,60,53,-0.0046818
38,60,54,0.29908
38,60,55,0.29793
38,60,56,0.34558
38,61,47,0.37658
38,61,48,0.29851
38,61,49,0.29449
38,61,50,0.26866
38,61,51,0.33639
38,61,52,-0.012539
38,61,53,0.00090514
38,62,46,-0.036727
38,62,47,0.3496
38,62,48,0.31688
38,62,49,0.30941
38,62,50,0.29162
38,62,51,-0.011997
38,62,52,-0.0043075
38,62,53,0.34845
38,63,45,-0.035195
38,63,46,0.37658
38,63,47,0.31745
38,63,48,0.31114
38,63,49,0.33238
38,63,50,0.34788
38,63,51,-0.015178
38,63,52,-0.0032229
38,63,53,0.34099
38,64,27,0.094145
38,64,28,0.044202
38,64,29,0.1194
38,64,45,-0.014795
38,64,46,0.32893
38,64,47,0.27842
38,64,48,0.29506
38,64,49,0.33525
38,64,50,-0.014141
38,64,51,-0.021815
38,64,52,0.0039991
38,64,53,0.32664
38,65,27,0.18255
38,65,28,0.085534
38,65,29,0.044776
38,65,45,-0.0062768
38,65,46,0.3054
38,65,47,0.29564
38,65,48,0.32262
38,65,49,0.0011755
38,65,50,-0.020255
38,65,51,-0.012824
38,65,52,0.34214
38,65,53,0.33869
38,66,27,0.27727
38,66,45,0.33754
38,66,46,0.30999
38,66,47,0.33238
38,66,48,0.002251
38,66,49,0.0031234
38,66,50,0.0029232
38,66,51,-0.00085183
38,66,52,0.31917
38,66,53,0.35706
38,67,27,0.30712
38,67,28,0.23881
38,67,29,0.19346
38,67,43,-0.016955
38,67,45,0.33467
